City,Hotel Name,Value,Cleanliness,Room,Location,Service,Overall
dubai,are dubai city centre hotel residence,0.0,5.0,0.0,5.0,5.0,3.0
dubai,are dubai city seasons hotel,5.0,5.0,0.0,0.0,5.0,3.0
dubai,are dubai city seasons suites,0.0,5.0,0.0,0.0,0.0,1.0
dubai,are dubai city star hotel,5.0,5.0,0.0,5.0,0.0,3.0
dubai,are dubai city tower hotel aparments,0.0,5.0,0.0,5.0,0.0,2.0
dubai,are dubai claridge hotel,5.0,1.0,5.0,0.0,0.0,2.2
dubai,are dubai comfort inn hotel,5.0,5.0,0.0,0.0,5.0,3.0
dubai,are dubai copthorne hotel dubai,1.67,5.0,5.0,5.0,5.0,4.3340000000000005
dubai,are dubai coral al khoory hotel apartments,5.0,5.0,0.0,5.0,0.0,3.0
dubai,are dubai coral boutique hotel apartments,0.0,5.0,0.0,0.0,0.0,1.0
dubai,are dubai coral deira dubai,1.67,4.26,0.0,5.0,5.0,3.186
dubai,are dubai coral oriental dubai,5.0,5.0,0.0,5.0,5.0,4.0
dubai,are dubai courtyard by marriott green community dubai,1.67,5.0,0.0,5.0,0.0,2.334
dubai,are dubai crowne plaza dubai festival city,1.18,5.0,0.0,4.33,5.0,3.102
dubai,are dubai crowne plaza hotel dubai,1.96,4.26,5.0,5.0,5.0,4.244
dubai,are dubai dar al masyaf at madinat jumeirah,0.0,4.46,2.5,4.33,3.89,3.036
dubai,are dubai deira town hotel,5.0,5.0,5.0,5.0,0.0,4.0
dubai,are dubai delmon hotel,0.0,5.0,0.0,0.0,5.0,2.0
dubai,are dubai desert palm resort spa,0.0,5.0,0.0,5.0,5.0,3.0
dubai,are dubai dhow palace hotel,1.88,4.33,0.0,3.75,5.0,2.992
dubai,are dubai dolphin hotel apartments,1.67,5.0,0.0,5.0,0.0,2.334
dubai,are dubai dream palace hotel,1.25,5.0,0.0,0.0,0.0,1.25
dubai,are dubai dubai concorde residence hotel,0.0,5.0,0.0,5.0,0.0,2.0
dubai,are dubai dubai grand hotel,0.0,0.45,5.0,5.0,5.0,3.09
dubai,are dubai dubai international hotel,0.0,3.33,0.0,0.0,0.0,0.666
dubai,are dubai dubai marina the waves,5.0,0.0,0.0,0.0,0.0,1.0
dubai,are dubai dubai marine beach resort and spa,1.9,4.58,0.0,5.0,5.0,3.2960000000000003
dubai,are dubai dubai marriott harbour hotel suites,5.0,1.67,0.0,5.0,5.0,3.3340000000000005
dubai,are dubai dubai nova hotel,3.75,5.0,0.0,5.0,0.0,2.75
dubai,are dubai dusit thani dubai,0.0,5.0,0.0,3.89,5.0,2.778
dubai,are dubai emirates concorde hotel residence,2.5,5.0,5.0,5.0,0.0,3.5
dubai,are dubai emirates stars hotel apartments,0.0,0.0,0.0,0.0,0.0,0.0
dubai,are dubai excelsior creek,5.0,5.0,0.0,5.0,0.0,3.0
dubai,are dubai flora creek hotel apartments,5.0,5.0,0.0,5.0,0.0,3.0
dubai,are dubai flora grand hotel,0.5,4.68,5.0,5.0,2.5,3.536
dubai,are dubai flora park hotel apartments,0.0,5.0,5.0,5.0,0.0,3.0
dubai,are dubai fortune hotel,0.0,5.0,0.0,5.0,0.0,2.0
dubai,are dubai four points by sheraton bur dubai,0.0,4.0,5.0,5.0,5.0,3.8
dubai,are dubai four points by sheraton downtown dubai,0.0,4.85,5.0,5.0,5.0,3.97
dubai,are dubai four points by sheraton sheikh zayed road dubai,0.77,4.6,5.0,5.0,3.75,3.8239999999999994
dubai,are dubai golden sands hotel apartments,2.28,4.3,2.5,4.23,5.0,3.6620000000000004
dubai,are dubai golden tulip al barsha,0.0,5.0,0.0,0.0,0.0,1.0
dubai,are dubai gold swiss belhotel dubai,5.0,5.0,0.0,5.0,0.0,3.0
dubai,are dubai grandeur hotel,0.0,5.0,0.0,0.0,5.0,2.0
dubai,are dubai grand hyatt dubai,0.4,4.78,2.5,5.0,4.09,3.354
dubai,are dubai grand hyatt hotel dubai,0.0,5.0,0.0,5.0,5.0,3.0
dubai,are dubai grand midwest express hotel apartments,0.0,5.0,0.0,5.0,0.0,2.0
dubai,are dubai grand midwest hotel apartments,0.0,4.38,0.0,2.5,5.0,2.376
dubai,are dubai grand millennium dubai,5.0,5.0,0.0,5.0,5.0,4.0
dubai,are dubai grand moov hotel,1.47,4.03,1.0,2.5,2.5,2.3
dubai,are dubai grand palace hotel apartments,0.0,5.0,0.0,0.0,0.0,1.0
dubai,are dubai grosvenor house west marina beach by le meridien dubai,0.9,4.76,3.75,5.0,5.0,3.882
dubai,are dubai habtoor grand resort spa,0.0,3.99,0.0,2.88,4.09,2.192
dubai,are dubai hallmark hotel,3.0,3.0,0.0,5.0,0.0,2.2
dubai,are dubai hatta fort hotel,0.0,5.0,0.0,5.0,5.0,3.0
dubai,are dubai hawthorn hotel deira,1.25,3.75,0.0,5.0,5.0,3.0
dubai,are dubai highland hotel,0.29,5.0,0.0,5.0,0.0,2.058
dubai,are dubai hilton dubai creek,1.23,4.75,2.5,5.0,3.75,3.446
dubai,are dubai hilton dubai jumeirah,0.25,4.86,1.0,4.51,5.0,3.124
dubai,are dubai holiday inn downtown dubai,2.14,2.14,0.0,5.0,5.0,2.8560000000000003
dubai,are dubai holiday inn dubai al barsha,1.4,5.0,0.0,5.0,5.0,3.28
dubai,are dubai holiday inn express dubai internet city,1.67,5.0,5.0,5.0,5.0,4.3340000000000005
dubai,are dubai holiday inn express dubai safa park,0.56,5.0,5.0,5.0,5.0,4.112
dubai,are dubai hotel eureka,3.89,4.09,5.0,5.0,5.0,4.596
dubai,are dubai hyatt regency dubai,0.6,4.38,0.0,3.89,5.0,2.774
dubai,are dubai ibis al barsha,5.0,5.0,0.0,5.0,5.0,4.0
dubai,are dubai ibis deira city centre,0.0,5.0,0.0,5.0,5.0,3.0
dubai,are dubai ibis mall of the emirates,1.25,5.0,0.0,5.0,0.0,2.25
dubai,are dubai ibis world trade centre dubai,1.76,4.79,1.67,5.0,5.0,3.6439999999999997
dubai,are dubai imperial suites,5.0,5.0,0.0,5.0,5.0,4.0
dubai,are dubai intercontinental dubai festival city,1.15,3.64,0.0,5.0,5.0,2.9579999999999997
dubai,are dubai jebel ali golf resort spa,0.85,4.56,0.0,5.0,5.0,3.082
dubai,are dubai jebel ali palm tree court spa,0.91,5.0,0.0,5.0,5.0,3.182
dubai,are dubai jonrad hotel,5.0,5.0,0.0,5.0,0.0,3.0
dubai,are dubai jormand hotel apartments,2.78,3.89,0.0,5.0,0.0,2.334
dubai,are dubai jumeirah bab al shams desert resort spa,0.0,5.0,0.0,5.0,5.0,3.0
dubai,are dubai jumeirah beach club resort and spa,0.0,5.0,0.0,5.0,5.0,3.0
dubai,are dubai jumeirah beach hotel,0.0,4.73,0.0,5.0,5.0,2.946
dubai,are dubai jumeirah emirates towers hotel,0.0,5.0,1.67,5.0,5.0,3.3340000000000005
dubai,are dubai jumeira rotana,2.5,5.0,5.0,5.0,5.0,4.5
dubai,are dubai jw marriott hotel dubai,1.15,5.0,5.0,3.0,5.0,3.8299999999999996
dubai,are dubai karama hotel,0.0,3.0,5.0,5.0,0.0,2.6
dubai,are dubai kempinski hotel mall of the emirates,0.71,2.78,0.0,5.0,2.5,2.198
dubai,are dubai kirklees hotel apartment,0.0,5.0,0.0,0.0,0.0,1.0
dubai,are dubai k porte inn hotel,3.08,4.03,0.0,5.0,5.0,3.4219999999999997
dubai,are dubai landmark hotel,1.67,5.0,0.0,5.0,5.0,3.3340000000000005
dubai,are dubai landmark plaza hotel,3.0,4.44,5.0,5.0,5.0,4.488
dubai,are dubai layia oak hotel suites,2.5,5.0,0.0,0.0,0.0,1.5
dubai,are dubai la maison d hotes,0.0,0.0,0.0,0.0,0.0,0.0
dubai,are dubai legacy hotel apartments,0.0,2.5,0.0,0.0,0.0,0.5
dubai,are dubai le meridien al sondos suites,1.0,5.0,5.0,5.0,5.0,4.2
dubai,are dubai le meridien dar al sondos hotel apartments,1.67,3.93,0.0,3.89,5.0,2.898
dubai,are dubai le meridien dubai,0.65,5.0,3.0,5.0,5.0,3.7299999999999995
dubai,are dubai le meridien fairway,1.67,4.26,3.0,5.0,5.0,3.786
dubai,are dubai le meridien mina seyahi beach resort and marina,0.0,4.9,0.0,5.0,5.0,2.98
dubai,are dubai le meridien residence deira,1.79,3.89,0.0,5.0,5.0,3.136
dubai,are dubai le royal meridien beach resort spa,0.0,4.6,1.36,5.0,4.55,3.1020000000000003
dubai,are dubai london crown apartments 1,0.0,1.0,0.0,5.0,5.0,2.2
dubai,are dubai lords hotel,1.67,5.0,0.0,5.0,0.0,2.334
dubai,are dubai lotus boutique hotel,2.5,2.5,0.0,5.0,0.0,2.0
dubai,are dubai lotus hotel dubai,0.0,5.0,0.0,0.0,0.0,1.0
dubai,are dubai majestic hotel,4.09,5.0,5.0,2.5,5.0,4.318
dubai,are dubai marco polo hotel,3.89,4.0,5.0,5.0,0.0,3.5780000000000003
dubai,are dubai marriott executive apartments dubai creek,5.0,3.75,0.0,0.0,0.0,1.75
dubai,are dubai mayfair hotel,3.57,5.0,0.0,1.67,0.0,2.048
dubai,are dubai media one hotel dubai,0.0,5.0,0.0,0.0,0.0,1.0
dubai,are dubai media rotana barsha dubai,0.0,5.0,0.0,0.0,0.0,1.0
dubai,are dubai metropolitan hotel deira,0.29,5.0,0.0,5.0,5.0,3.058
dubai,are dubai metropolitan hotel dubai,0.12,3.84,0.71,3.0,5.0,2.534
dubai,are dubai metropolitan palace hotel,0.68,3.95,5.0,5.0,3.0,3.526
dubai,are dubai millennium airport hotel dubai,0.0,3.5,0.0,5.0,5.0,2.7
dubai,are dubai mina a salam at madinat jumeirah,0.0,4.79,1.67,5.0,5.0,3.2920000000000003
dubai,are dubai minc hotel apartments tecom,0.0,5.0,0.0,0.0,0.0,1.0
dubai,are dubai moevenpick hotel bur dubai,1.15,4.09,0.0,5.0,5.0,3.048
dubai,are dubai montreal hotel,0.0,5.0,0.0,0.0,0.0,1.0
dubai,are dubai moscow hotel,5.0,0.0,0.0,0.0,5.0,2.0
dubai,are dubai najd hotel apartments,5.0,5.0,0.0,5.0,0.0,3.0
dubai,are dubai new penninsula hotel,5.0,0.45,0.0,5.0,0.0,2.09
dubai,are dubai nihal hotel,5.0,1.25,0.0,5.0,0.0,2.25
dubai,are dubai novotel deira city centre,3.75,5.0,0.0,5.0,5.0,3.75
dubai,are dubai novotel world trade centre dubai,1.0,5.0,3.0,5.0,5.0,3.8
dubai,are dubai number one tower suites,5.0,1.67,0.0,5.0,0.0,2.334
dubai,are dubai oaks liwa heights,5.0,1.67,0.0,5.0,0.0,2.334
dubai,are dubai oasis beach tower apartments,1.67,5.0,0.0,5.0,5.0,3.3340000000000005
dubai,are dubai one only royal mirage,0.0,4.77,3.0,5.0,5.0,3.554
dubai,are dubai orchid hotel,3.33,5.0,0.0,0.0,0.0,1.666
dubai,are dubai pacific hotel,0.0,1.67,0.0,0.0,0.0,0.33399999999999996
dubai,are dubai palm beach rotana inn,0.0,5.0,0.0,1.67,5.0,2.334
dubai,are dubai panorama deira,3.57,2.5,0.0,5.0,0.0,2.214
dubai,are dubai panorama hotel bur dubai,5.0,3.75,0.0,5.0,5.0,3.75
dubai,are dubai park hyatt dubai,0.0,5.0,0.0,5.0,1.67,2.334
dubai,are dubai pearl residence,3.0,4.29,0.0,0.0,5.0,2.4579999999999997
dubai,are dubai premier inn,0.0,5.0,5.0,5.0,5.0,4.0
dubai,are dubai qamardeen hotel,5.0,5.0,0.0,5.0,5.0,4.0
dubai,are dubai queens hotel,1.67,3.57,0.0,3.0,5.0,2.648
dubai,are dubai radisson blu hotel dubai deira creek,1.67,5.0,5.0,5.0,5.0,4.3340000000000005
dubai,are dubai radisson blu hotel dubai media city,1.25,3.57,0.0,5.0,5.0,2.964
dubai,are dubai radisson blu residence dubai marina,5.0,3.75,0.0,5.0,5.0,3.75
dubai,are dubai raffles dubai,0.0,5.0,2.5,5.0,5.0,3.5
dubai,are dubai ramada continental hotel,0.0,5.0,0.0,0.0,0.0,1.0
dubai,are dubai ramada dubai,3.75,5.0,5.0,2.5,5.0,4.25
dubai,are dubai ramee apartment hotel,2.14,5.0,0.0,5.0,5.0,3.428
dubai,are dubai ramee guestline hotel,5.0,5.0,0.0,0.0,0.0,2.0
dubai,are dubai ramee guestline hotel apartments ii,0.0,5.0,0.0,5.0,0.0,2.0
dubai,are dubai ramee guestline hotel apartment 3,0.0,5.0,0.0,0.0,0.0,1.0
dubai,are dubai regal plaza dubai,1.36,2.14,0.0,5.0,5.0,2.7
dubai,are dubai regent beach resort,0.71,4.41,0.0,4.09,5.0,2.842
dubai,are dubai regent palace hotel,0.71,3.0,5.0,5.0,0.0,2.742
dubai,are dubai renaissance dubai hotel,2.5,5.0,0.0,5.0,5.0,3.5
dubai,are dubai residence and spa at one and only royal mirage,0.0,5.0,5.0,0.0,0.0,2.0
dubai,are dubai richmond hotel apartments,0.0,2.27,0.0,5.0,0.0,1.454
dubai,are dubai rihab rotana dubai,5.0,5.0,5.0,0.0,5.0,4.0
dubai,are dubai rimal rotana dubai,1.92,5.0,5.0,5.0,5.0,4.384
dubai,are dubai riviera hotel,1.36,5.0,5.0,5.0,0.0,3.272
dubai,are dubai rolla residence,2.5,4.38,0.0,5.0,5.0,3.376
dubai,are dubai rose garden hotel apartments,0.0,5.0,0.0,5.0,5.0,3.0
dubai,are dubai royal ascot hotel,0.0,5.0,5.0,1.67,0.0,2.334
dubai,are dubai royal beach hotel resort,0.0,0.0,0.0,0.0,5.0,1.0
dubai,are dubai rydges plaza dubai,2.42,4.55,5.0,5.0,5.0,4.394
dubai,are dubai samaya hotel deira,0.0,5.0,0.0,5.0,5.0,3.0
dubai,are dubai san marco hotel,4.09,3.13,0.0,5.0,5.0,3.444
dubai,are dubai sapphire hotel apartments,5.0,5.0,0.0,5.0,0.0,3.0
dubai,are dubai savoy crest exclusive hotel apartments,0.0,3.33,0.0,0.0,0.0,0.666
dubai,are dubai savoy park apartments,5.0,5.0,0.0,5.0,0.0,3.0
dubai,are dubai savoy suites,5.0,5.0,0.0,5.0,0.0,3.0
dubai,are dubai seashell inn,5.0,2.5,5.0,5.0,0.0,3.5
dubai,are dubai seaview hotel,0.71,5.0,0.0,5.0,5.0,3.1420000000000003
dubai,are dubai seven sands hotel apartments,5.0,0.0,0.0,5.0,0.0,2.0
dubai,are dubai shalimar park hotel,5.0,1.67,5.0,0.0,5.0,3.3340000000000005
dubai,are dubai shangri la hotel,0.36,4.23,2.5,5.0,5.0,3.418
dubai,are dubai sheraton deira hotel,3.18,4.2,0.0,5.0,5.0,3.4760000000000004
dubai,are dubai sheraton dubai creek hotel and towers,0.9,4.17,5.0,5.0,5.0,4.014
dubai,are dubai sheraton jumeirah beach resort towers,0.32,4.86,1.67,5.0,5.0,3.37
dubai,are dubai sofitel city centre hotel dubai,0.0,0.0,0.0,0.0,0.0,0.0
dubai,are dubai starmetro deira hotel apartments,0.0,5.0,0.0,0.0,5.0,2.0
dubai,are dubai star boutique hotel apartment,0.0,5.0,0.0,5.0,5.0,3.0
dubai,are dubai star boutique hotel apartments,0.0,5.0,0.0,0.0,5.0,2.0
dubai,are dubai star metro al barsha,5.0,5.0,0.0,5.0,5.0,4.0
dubai,are dubai st george hotel dubai,5.0,1.25,0.0,5.0,0.0,2.25
dubai,are dubai suitehotel mall of the emirates,0.0,5.0,0.0,0.0,5.0,2.0
dubai,are dubai sun sands hotel,0.0,3.33,0.0,0.0,5.0,1.666
dubai,are dubai symphony hotel apartments,0.0,5.0,5.0,5.0,5.0,4.0
dubai,are dubai taj palace hotel,0.56,5.0,5.0,5.0,3.0,3.7120000000000006
dubai,are dubai tamani hotel marina,1.92,3.33,0.0,5.0,0.0,2.05
dubai,are dubai the address downtown burj dubai,0.0,3.67,1.0,5.0,5.0,2.934
dubai,are dubai the baron hotel apartments,0.0,0.0,0.0,0.0,0.0,0.0
dubai,are dubai the carlton tower hotel,0.0,3.57,0.0,5.0,0.0,1.714
dubai,are dubai the country club hotel dubai,2.5,5.0,0.0,0.0,0.0,1.5
dubai,are dubai the fairmont dubai,0.0,4.09,2.5,5.0,5.0,3.318
dubai,are dubai the monarch dubai,0.0,5.0,0.0,0.0,5.0,2.0
dubai,are dubai the palace at one only royal mirage,0.59,5.0,5.0,4.17,3.57,3.6659999999999995
dubai,are dubai the palace the old town,0.0,5.0,0.0,5.0,5.0,3.0
dubai,are dubai the place deluxe hotel apartments,0.0,5.0,0.0,0.0,0.0,1.0
dubai,are dubai the ritz carlton dubai,0.0,4.2,0.0,5.0,3.33,2.506
dubai,are dubai towers rotana dubai,1.19,5.0,2.5,4.09,5.0,3.556
dubai,are dubai traders hotel dubai,0.93,5.0,5.0,5.0,5.0,4.186
dubai,are dubai tulip inn fz llc,0.0,5.0,0.0,0.0,0.0,1.0
dubai,are dubai vendome plaza hotel,2.5,1.67,0.0,0.0,0.0,0.834
dubai,are dubai versailles hotel,3.57,5.0,5.0,5.0,0.0,3.714
dubai,are dubai villa rotana dubai,2.78,5.0,0.0,5.0,0.0,2.556
dubai,are dubai westin dubai mina seyahi beach resort marina,0.0,4.73,3.57,4.38,5.0,3.536
dubai,are dubai xclusive hotel apartments,0.0,5.0,5.0,5.0,5.0,4.0
dubai,are dubai york international hotel,5.0,3.89,0.0,0.0,0.0,1.778
dubai,are dubai zagy arabian suites,0.0,1.92,0.0,5.0,0.0,1.384
las-vegas,usa nevada las-vegas alexis park resort,2.5,3.37,0.38,3.26,2.14,2.33
las-vegas,usa nevada las-vegas americana 5,5.0,0.0,0.0,1.67,0.0,1.334
las-vegas,usa nevada las-vegas americas best value inn,5.0,5.0,0.0,0.0,0.0,2.0
las-vegas,usa nevada las-vegas americas best value inn las vegas,2.89,2.84,0.0,4.44,5.0,3.0340000000000003
las-vegas,usa nevada las-vegas arizona charlie s boulder casino hotel,2.78,4.26,0.0,5.0,0.0,2.408
las-vegas,usa nevada las-vegas arizona charlie s decatur,2.5,5.0,5.0,2.14,5.0,3.928
las-vegas,usa nevada las-vegas artisan hotel,1.96,3.4,0.0,3.33,1.67,2.072
las-vegas,usa nevada las-vegas aruba hotel,1.67,2.78,0.0,5.0,0.0,1.89
las-vegas,usa nevada las-vegas atrium suites hotel las vegas,5.0,2.73,5.0,0.0,5.0,3.5460000000000003
las-vegas,usa nevada las-vegas aztec inn,5.0,5.0,0.0,5.0,0.0,3.0
las-vegas,usa nevada las-vegas a fishers inn,0.0,0.0,0.0,0.0,0.0,0.0
las-vegas,usa nevada las-vegas bally s las vegas hotel casino,0.93,3.43,4.2,4.89,3.0,3.29
las-vegas,usa nevada las-vegas bellagio las vegas,0.0,4.56,1.0,5.0,5.0,3.1119999999999997
las-vegas,usa nevada las-vegas bel aire west,5.0,0.0,0.0,0.0,0.0,1.0
las-vegas,usa nevada las-vegas best western main street inn,1.67,5.0,0.0,0.0,0.0,1.334
las-vegas,usa nevada las-vegas best western mardi gras hotel casino,1.45,4.47,2.5,4.57,1.67,2.932
las-vegas,usa nevada las-vegas best western mccarran inn,4.09,4.76,0.0,2.5,5.0,3.2700000000000005
las-vegas,usa nevada las-vegas best western nellis motor inn,0.0,5.0,5.0,0.0,0.0,2.0
las-vegas,usa nevada las-vegas best western parkview inn,0.0,5.0,0.0,5.0,5.0,3.0
las-vegas,usa nevada las-vegas bill s gamblin hall saloon,2.54,4.6,4.41,5.0,5.0,4.3100000000000005
las-vegas,usa nevada las-vegas binion s horseshoe hotel casino las vegas,2.24,3.26,0.0,4.23,5.0,2.946
las-vegas,usa nevada las-vegas blair house suites,4.17,1.52,0.0,0.0,0.0,1.138
las-vegas,usa nevada las-vegas boulder station hotel and casino,2.69,4.47,0.0,5.0,5.0,3.432
las-vegas,usa nevada las-vegas budget suites of america las vegas,0.0,0.0,0.0,5.0,0.0,1.0
las-vegas,usa nevada las-vegas budget suites of america north rancho drive,5.0,0.0,0.0,0.0,0.0,1.0
las-vegas,usa nevada las-vegas budget suites of america stardust road,0.0,5.0,0.0,0.0,0.0,1.0
las-vegas,usa nevada las-vegas budget suites of america tropicana i 15,0.0,5.0,0.0,0.0,0.0,1.0
las-vegas,usa nevada las-vegas budget suites of america wynn,5.0,0.45,0.0,0.0,0.0,1.09
las-vegas,usa nevada las-vegas caesars palace classic hotel,0.0,3.25,2.5,5.0,4.23,2.996
las-vegas,usa nevada las-vegas california hotel,2.5,4.31,5.0,5.0,5.0,4.362
las-vegas,usa nevada las-vegas cancun resort,1.36,4.13,0.0,4.0,0.0,1.8980000000000001
las-vegas,usa nevada las-vegas candlewood suites las vegas,3.24,4.09,5.0,3.0,0.0,3.066
las-vegas,usa nevada las-vegas casino royale and hotel,1.97,4.27,0.0,4.67,5.0,3.182
las-vegas,usa nevada las-vegas circus circus hotel casino las vegas,3.47,3.64,0.91,4.74,4.0,3.3519999999999994
las-vegas,usa nevada las-vegas circus circus manor motor lodge,1.92,2.84,0.0,5.0,5.0,2.952
las-vegas,usa nevada las-vegas clarion emerald springs,2.14,1.8,5.0,5.0,0.0,2.7880000000000003
las-vegas,usa nevada las-vegas cliffs at peace canyon,1.67,4.41,0.0,2.78,5.0,2.772
las-vegas,usa nevada las-vegas club de soleil,2.0,4.68,1.0,5.0,5.0,3.536
las-vegas,usa nevada las-vegas comfort inn,3.0,3.52,5.0,5.0,0.0,3.304
las-vegas,usa nevada las-vegas comfort inn suites las vegas,1.67,5.0,0.0,5.0,5.0,3.3340000000000005
las-vegas,usa nevada las-vegas courtyard by marriott las vegas convention center,5.0,5.0,0.0,0.0,0.0,2.0
las-vegas,usa nevada las-vegas courtyard by marriott las vegas south,0.0,5.0,0.0,5.0,5.0,3.0
las-vegas,usa nevada las-vegas courtyard by marriott las vegas summerlin,5.0,5.0,0.0,5.0,5.0,4.0
las-vegas,usa nevada las-vegas crestwood suites las vegas boulevard,5.0,4.05,0.0,0.0,0.0,1.81
las-vegas,usa nevada las-vegas crestwood suites las vegas flamingo,3.0,4.23,0.0,0.0,0.0,1.4460000000000002
las-vegas,usa nevada las-vegas desert paradise resort,1.0,5.0,5.0,5.0,5.0,4.2
las-vegas,usa nevada las-vegas desert rose resort,3.29,4.6,3.0,4.7,5.0,4.118
las-vegas,usa nevada las-vegas doubletree club hotel las vegas airport,0.0,3.53,5.0,5.0,5.0,3.7060000000000004
las-vegas,usa nevada las-vegas downtowner motel,1.0,5.0,0.0,5.0,0.0,2.2
las-vegas,usa nevada las-vegas eastside cannery casino hotel,5.0,3.75,5.0,5.0,0.0,3.75
las-vegas,usa nevada las-vegas econo lodge,3.57,3.0,0.0,3.0,0.0,1.9140000000000001
las-vegas,usa nevada las-vegas element by westin las vegas summerlin,5.0,5.0,5.0,5.0,0.0,4.0
las-vegas,usa nevada las-vegas el cortez cabana suites,5.0,5.0,0.0,5.0,0.0,3.0
las-vegas,usa nevada las-vegas el cortez hotel casino,2.69,4.65,1.92,4.81,2.5,3.314
las-vegas,usa nevada las-vegas embassy suites hotel convention center paradise road las vegas,3.0,4.48,3.0,5.0,5.0,4.096
las-vegas,usa nevada las-vegas embassy suites las vegas airport,0.0,4.47,5.0,5.0,5.0,3.8939999999999997
las-vegas,usa nevada las-vegas emerald suites,1.67,4.31,0.0,5.0,5.0,3.196
las-vegas,usa nevada las-vegas emerald suites cameron,3.33,4.52,0.0,5.0,5.0,3.5700000000000003
las-vegas,usa nevada las-vegas emerald suites tropicana,5.0,2.5,0.0,5.0,0.0,2.5
las-vegas,usa nevada las-vegas encore at wynn las vegas,0.0,4.47,2.78,5.0,3.89,3.228
las-vegas,usa nevada las-vegas excalibur hotel casino,2.72,4.12,0.71,4.82,5.0,3.474
las-vegas,usa nevada las-vegas extended stayamerica las vegas boulder hwy,5.0,0.0,0.0,5.0,0.0,2.0
las-vegas,usa nevada las-vegas extended stayamerica las vegas valley view,0.0,2.78,0.0,5.0,0.0,1.5559999999999998
las-vegas,usa nevada las-vegas extended stay deluxe las vegas east flamingo,0.0,2.5,0.0,0.0,0.0,0.5
las-vegas,usa nevada las-vegas fairfield inn las vegas airport,2.14,4.6,5.0,5.0,5.0,4.348000000000001
las-vegas,usa nevada las-vegas fairfield inn suites las vegas south,0.0,5.0,5.0,5.0,0.0,3.0
las-vegas,usa nevada las-vegas falcon ridge hotel,2.14,4.38,0.0,5.0,5.0,3.304
las-vegas,usa nevada las-vegas fiesta hotel and casino,2.14,1.67,0.0,1.67,0.0,1.096
las-vegas,usa nevada las-vegas fitzgeralds casino hotel,2.1,3.92,0.24,5.0,5.0,3.252
las-vegas,usa nevada las-vegas flamingo hotel casino,1.84,2.46,3.57,4.82,4.0,3.3379999999999996
las-vegas,usa nevada las-vegas four queens hotel and casino,2.22,4.55,2.69,4.83,5.0,3.8579999999999997
las-vegas,usa nevada las-vegas four seasons hotel las vegas,0.0,4.6,2.27,5.0,5.0,3.3739999999999997
las-vegas,usa nevada las-vegas fremont hotel and casino,2.5,4.65,0.0,4.47,5.0,3.3240000000000003
las-vegas,usa nevada las-vegas golden gate hotel casino,3.28,4.46,0.0,3.89,5.0,3.3260000000000005
las-vegas,usa nevada las-vegas golden nugget,1.73,4.66,2.22,5.0,3.67,3.4560000000000004
las-vegas,usa nevada las-vegas golden palm hotel,5.0,0.0,0.0,0.0,0.0,1.0
